"M_range","Site","Plot","Z","Type","Essence","Diameter","Position","Contact","Sap_max","P_Bux","X","Y"
"Massif_central","M5","M5",1099.514996,"Bois mort au sol","Résineux",10,"Autre","Absent","2","0",687146.646981581,6441393.55353611
"Massif_central","M5","M5",1112.365027,"Bois mort au sol","Résineux",20,"Axe de pente","Total","4","0",687158.84431295,6441393.08406746
"Massif_central","M5","M5",1119.675006,"Bois mort au sol","Résineux",40,"Axe de pente","Total","4","0",687170.515979588,6441404.83263581
"Massif_central","M5","M5",1113.599976,"Bois mort au sol","Résineux",25,"Autre","Total","3","0",687174.918038319,6441402.38016361
"Massif_central","M5","M5",1122.075043,"Souche","Résineux",80,NA,NA,"4","0",687181.208401573,6441399.70167304
"Massif_central","M5","M5",1115.620007,"Bois mort au sol","Résineux",20,"Autre","Partiel","2","0",687185.869236021,6441408.24390966
"Massif_central","M5","M5",1113.230017,"Bois mort au sol","Résineux",25,"Perpandiculaire","Total","4","0",687186.499508618,6441408.57579895
"Massif_central","M5","M5",1121.97002,"Bois mort au sol","Résineux",20,"Perpandiculaire","Partiel","4","0",687186.969407783,6441407.46420028
"Massif_central","M5","M5",1122.5,"Bois mort au sol","Résineux",15,"Autre","Total","4","0",687185.706801152,6441405.80085911
"Massif_central","M5","M5",1115.554999,"Souche","Résineux",70,NA,NA,"4","0",687184.776393766,6441412.57761936
"Massif_central","M5","M5",1118.509998,"Souche","Résineux",55,NA,NA,"4","0",687187.855238617,6441417.23591574
"Massif_central","M5","M5",1114.110059,"Bois mort au sol","Résineux",15,"Autre","Total","4","1",687186.743389309,6441412.35143728
"Massif_central","M5","M5",1122.640015,"Bois mort au sol","Résineux",20,"Autre","Total","4","0",687187.779288354,6441418.56882803
"Massif_central","M5","M5",1122.270013,"Bois mort au sol","Résineux",25,"Perpandiculaire","Total","3","0",687192.971300691,6441417.55855871
"Massif_central","M5","M5",1124.640039,"Bois mort au sol","Résineux",25,"Axe de pente","Total","4","0",687196.506307034,6441414.44151101
"Massif_central","M5","M5",1122.465027,"Bois mort au sol","Résineux",55,"Autre","Total","4","0",687198.999480594,6441402.21944725
"Massif_central","M5","M5",1123.515015,"Bois mort au sol","Résineux",25,"Autre","Total","2","0",687207.421339,6441402.75741918
"Massif_central","M5","M5",1115.765021,"Bois mort au sol","Résineux",45,"Autre","Total","5","0",687204.200427359,6441405.54062503
"Massif_central","M5","M5",1114.004999,"Bois mort au sol","Résineux",25,"Autre","Total","2","0",687203.819514599,6441411.64987309
"Massif_central","M5","M5",1113.885028,"Souche","Résineux",85,NA,NA,"4","0",687212.092419869,6441416.2974881
"Massif_central","M5","M5",1123.134998,"Bois mort au sol","Résineux",20,"Perpandiculaire","Total","4","0",687210.516400765,6441415.30116475
"Massif_central","M5","M5",1129.230035,"Bois mort au sol","Résineux",20,"Perpandiculaire","Total","4","0",687206.495709127,6441411.86648884
"Massif_central","M5","M5",1126.465039,"Souche","Résineux",75,NA,NA,"4","0",687210.517315079,6441415.74541476
"Massif_central","M5","M5",1129.470013,"Bois mort au sol","Résineux",20,"Perpandiculaire","Total","4","0",687212.488195777,6441417.4073034
"Massif_central","M5","M5",1127.900024,"Souche","Résineux",70,NA,NA,"2","0",687213.06284983,6441428.95667003
"Massif_central","M5","M5",1134.760016,"Souche","Résineux",50,NA,NA,"4","0",687213.378327152,6441429.28920979
"Massif_central","M5","M5",1132.800049,"Bois mort au sol","Résineux",15,"Perpandiculaire","Total","4","1",687216.988151106,6441424.28394937
"Massif_central","M5","M5",1124.715002,"Souche","Résineux",70,NA,NA,"4","1",687221.702265853,6441420.49811285
"Massif_central","M5","M5",1117.385028,"Souche","Résineux",55,NA,NA,"3","0",687218.404714993,6441424.28103556
"Massif_central","M5","M5",1122.5,"Souche","Résineux",60,NA,NA,"4","0",687221.731955099,6441434.936238
"Massif_central","M5","M5",1121.159991,"Souche","Résineux",80,NA,NA,"4","0",687222.205740844,6441435.71270455
"Massif_central","M5","M5",1121.085034,"Bois mort au sol","Résineux",20,"Autre","Total","3","0",687223.922936478,6441428.82326972
"Massif_central","M5","M5",1122.815033,"Souche","Résineux",70,NA,NA,"5","0",687226.372617519,6441433.70500444
"Massif_central","M5","M5",1121.345044,"Bois mort au sol","Résineux",25,"Axe de pente","Total","4","0",687228.265931747,6441435.92237228
"Massif_central","M5","M5",1123.255011,"Souche","Résineux",80,NA,NA,"2","0",687233.211802876,6441430.02587185
"Massif_central","M5","M5",1133.970007,"Bois mort au sol","Résineux",25,"Autre","Total","4","0",687229.276450341,6441429.81183218
"Massif_central","M5","M5",1137.575012,"Bois mort au sol","Résineux",25,"Perpandiculaire","Total","4","1",687236.291059016,6441434.90631704
"Massif_central","M5","M5",1125.045044,"Bois mort au sol","Résineux",15,"Autre","Total","4","0",687226.855305985,6441438.81290881
"Massif_central","M5","M5",1130.745062,"Bois mort au sol","Résineux",20,"Axe de pente","Total","4","0",687225.524977493,6441442.48072134
"Massif_central","M5","M5",1126.330035,"Souche","Résineux",50,NA,NA,"4","0",687224.271064958,6441445.03774737
"Massif_central","M5","M5",1171.180017,"Bois mort au sol","Résineux",30,"Axe de pente","Total","4","0",687276.595770893,6441363.52123258
"Massif_central","M5","M5",1170.965009,"Souche","Résineux",60,NA,NA,"4","0",687276.909883775,6441363.1874005
"Massif_central","M5","M5",1175.670044,"Souche","Résineux",45,NA,NA,"4","0",687275.470109592,6441351.86192381
"Massif_central","M5","M5",1170.710065,"Bois mort au sol","Résineux",40,"Perpandiculaire","Total","4","0",687273.884759199,6441346.31202077
"Massif_central","M5","M5",1167.895026,"Bois mort au sol","Résineux",40,"Autre","Partiel","4","0",687266.010309408,6441344.10689194
"Massif_central","M5","M5",1168.089978,"Bois mort au sol","Résineux",30,"Perpandiculaire","Partiel","3","0",687266.247316755,6441344.55065824
"Massif_central","M5","M5",1163.305048,"Bois mort au sol","Résineux",35,"Axe de pente","Total","3","0",687264.991546736,6441346.21917644
"Massif_central","M5","M5",1164.540039,"Bois mort au sol","Résineux",50,"Perpandiculaire","Total","4","0",687264.915351396,6441347.44102548
"Massif_central","M5","M5",1164.245013,"Bois mort au sol","Résineux",30,"Axe de pente","Total","3","0",687259.414165599,6441351.22844331
"Massif_central","M5","M5",1166.700043,"Bois mort au sol","Résineux",20,"Autre","Partiel","2","0",687260.198422529,6441349.89407959
"Massif_central","M5","M5",1166.200073,"Bois mort au sol","Résineux",25,"Axe de pente","Total","4","0",687257.198753301,6441345.45771031
"Massif_central","M5","M5",1167.029993,"Bois mort au sol","Résineux",55,"Axe de pente",NA,"3","0",687253.10640572,6441345.46610331
"Massif_central","M5","M5",1166.855035,"Bois mort au sol","Résineux",25,"Axe de pente","Total","2","0",687250.975380914,6441342.47177413
"Massif_central","M5","M5",1160,"Bois mort au sol","Résineux",30,"Perpandiculaire","Total","3","0",687235.312677093,6441341.72648609
"Massif_central","M5","M5",1160.680054,"Bois mort au sol","Résineux",20,"Perpandiculaire","Partiel","1","0",687235.529611416,6441332.39674903
"Massif_central","M5","M5",1156.330048,"Bois mort au sol","Résineux",25,"Autre","Total","3","0",687235.605801175,6441331.17489959
"Massif_central","M5","M5",1158.090002,"Bois mort au sol","Résineux",20,"Axe de pente","Total","4","0",687235.452737298,6441333.28541089
"Massif_central","M5","M5",1164.534991,"Souche","Résineux",60,NA,NA,"2","0",687227.737938308,6441332.19063245
"Massif_central","M5","M5",1167.293384,"Souche","Résineux",35,NA,NA,"2","0",687216.235980366,6441326.43900735
"Massif_central","M5","M5",1155.245044,"Bois mort au sol","Résineux",20,"Axe de pente","Total","5","0",687214.740009442,6441326.10889599
"Massif_central","M5","M5",1159.222276,"Bois mort au sol","Résineux",25,"Axe de pente","Total","5","0",687211.586097504,6441323.2277477
"Massif_central","M5","M5",1174.665015,"Bois mort au sol","Résineux",20,"Autre","Total","5","0",687211.193972515,6441323.89493265
"Massif_central","M5","M5",1176.425018,"Bois mort au sol","Résineux",15,"Autre","Partiel","4","0",687209.071835572,6441325.23205628
"Massif_central","M5","M5",1163.735065,"Bois mort au sol","Résineux",15,"Perpandiculaire","Absent","3","0",687205.679764749,6441321.3518342
"Massif_central","M5","M5",1156.930023,"Bois mort au sol","Résineux",20,"Axe de pente","Partiel","3","0",687206.535625236,6441316.57436319
"Massif_central","M5","M5",1160.015045,"Souche","Résineux",70,NA,NA,"2","0",687207.474759057,6441314.01798085
"Massif_central","M5","M5",1161.240021,"Bois mort au sol","Résineux",20,"Perpandiculaire","Partiel","4","0",687208.649991923,6441311.46111265
"Massif_central","M5","M5",1154.599976,"Souche","Résineux",65,NA,NA,"4","0",687204.328841622,6441315.02402472
"Massif_central","M5","M5",1159.700073,"Souche","Résineux",70,NA,NA,"4","0",687172.101530146,6441334.19330243
"Massif_central","M5","M5",1136.79505,"Bois mort au sol","Résineux",45,"Autre","Total","3","0",687175.636802838,6441331.18730479
"Massif_central","M5","M5",1159.47619,"Bois mort au sol","Résineux",30,"Perpandiculaire","Total","4","0",687158.148191687,6441398.97184399
"Massif_central","M5","M5",1166.952381,"Bois mort au sol","Résineux",28,"Perpandiculaire","Total","2","0",687158.587125616,6441420.96140652
"Massif_central","M5","M5",1144,"Bois mort au sol","Résineux",20,"Perpandiculaire","Total","4","0",687165.926250456,6441392.62518535
"Massif_central","M5","M5",1146.52381,"Bois mort au sol","Résineux",45,"Axe de pente","Total","4","0",687171.296771455,6441401.83232345
"Massif_central","M5","M5",1148.904762,"Bois mort au sol","Résineux",20,"Autre","Absent","1","0",687168.079315523,6441406.2814856
"Massif_central","M5","M5",1149,"Souche","Résineux",58,NA,NA,"4","0",687170.363169025,6441407.05421086
"Massif_central","M5","M5",1143.095238,"Bois mort au sol","Résineux",15,"Perpandiculaire","Total","4","0",687172.413219944,6441408.93804935
"Massif_central","M5","M5",1157,"Souche","Résineux",70,NA,NA,"4","0",687179.814286538,6441410.58872086
"Massif_central","M5","M5",1159,"Souche","Résineux",90,NA,NA,"4","0",687182.093097092,6441408.91807534
"Massif_central","M5","M5",1154,"Bois mort au sol","Résineux",20,"Axe de pente","Total","3","0",687176.970839523,6441405.59675369
"Massif_central","M5","M5",1157,"Souche","Résineux",85,NA,NA,"3","0",687177.305112074,6441415.03641696
"Massif_central","M5","M5",1157.714286,"Bois mort au sol","Résineux",45,"Axe de pente","Total","5","0",687177.233518342,6441418.47951693
"Massif_central","M5","M5",1152,"Bois mort au sol","Résineux",45,"Perpandiculaire","Total","5","1",687179.194783288,6441415.47676991
"Massif_central","M5","M5",1157,"Bois mort au sol","Résineux",65,"Axe de pente","Total","2","0",687181.625948046,6441411.36242442
"Massif_central","M5","M5",1150.809524,"Bois mort au sol","Résineux",20,"Axe de pente","Total","4","0",687188.408414935,6441418.345405
"Massif_central","M5","M5",1146,"Bois mort au sol","Résineux",20,"Axe de pente","Total","3","0",687192.104248378,6441416.89396786
"Massif_central","M5","M5",1157.761905,"Bois mort au sol","Indéterminé",30,"Autre","Total","3","0",687189.196540423,6441418.89909507
"Massif_central","M5","M5",1157.333333,"Souche","Résineux",80,NA,NA,"3","0",687190.532347054,6441417.89677463
"Massif_central","M5","M5",1164.238095,"Souche","Résineux",60,NA,NA,"4","0",687185.034246446,6441423.1280702
"Massif_central","M5","M5",1156,"Bois mort au sol","Résineux",30,"Axe de pente","Total","4","0",687185.818936328,6441422.01582232
"Massif_central","M5","M5",1150.761905,"Bois mort au sol","Résineux",20,"Perpandiculaire","Total","5","0",687181.877391583,6441418.80312512
"Massif_central","M5","M5",1159,"Souche","Résineux",120,NA,NA,"4","0",687180.479613946,6441427.91317232
"Massif_central","M5","M5",1158,"Bois mort au sol","Résineux",22,"Perpandiculaire","Partiel","3","0",687181.498334414,6441425.80087436
"Massif_central","M5","M5",1146.52381,"Bois mort au sol","Résineux",20,"Autre","Total","4","0",687188.028205478,6441424.78784135
"Massif_central","M5","M5",1143.904762,"Bois mort au sol","Résineux",20,"Perpandiculaire","Total","5","0",687187.859818289,6441419.45716579
"Massif_central","M5","M5",1152.238095,"Souche","Résineux",55,NA,NA,"1","0",687197.126968093,6441410.10877621
"Massif_central","M5","M5",1157.142857,"Souche","Résineux",80,NA,NA,"5","0",687198.866106653,6441413.88133455
"Massif_central","M5","M5",1158.714286,"Bois mort au sol","Résineux",32,"Perpandiculaire","Total","4","0",687193.285406347,6441417.22472244
"Massif_central","M5","M5",1161.047619,"Bois mort au sol","Résineux",25,"Autre","Total","4","0",687196.595073563,6441419.328099
"Massif_central","M5","M5",1165.428571,"Souche","Résineux",90,NA,NA,"4","0",687192.041345017,6441424.55744269
"Massif_central","M5","M5",1162.047619,"Souche","Résineux",80,NA,NA,"3","0",687199.281788909,6441424.65358672
"Massif_central","M5","M5",1152,"Souche","Résineux",110,NA,NA,"4","0",687201.571807714,6441428.42501093
"Massif_central","M5","M5",1156,"Souche","Résineux",65,NA,NA,"3","0",687198.743486409,6441430.76315904
"Massif_central","M5","M5",1149,"Bois mort au sol","Résineux",90,"Perpandiculaire","Total","2","0",687193.559952832,6441435.88273596
"Massif_central","M5","M5",1145,"Souche","Résineux",100,NA,NA,"4","0",687193.880008384,6441438.43652468
"Massif_central","M5","M5",1149,"Souche","Résineux",80,NA,NA,"4","1",687197.497133296,6441436.98525299
"Massif_central","M5","M5",1155.047619,"Souche","Résineux",30,NA,NA,"4","0",687193.418807984,6441443.76849762
"Massif_central","M5","M5",1142.619048,"Bois mort au sol","Résineux",25,"Autre","Total","4","0",687205.740511961,6441427.30579696
"Massif_central","M5","M5",1154,"Souche","Résineux",55,NA,NA,"4","0",687207.160276106,6441428.8577556
"Massif_central","M5","M5",1154.380952,"Souche","Résineux",85,NA,NA,"5","1",687205.416116001,6441422.64182003
"Massif_central","M5","M5",1151.666667,"Souche","Résineux",90,NA,NA,"5","1",687203.946239058,6441434.97283638
"Massif_central","M5","M5",1163.190476,"Souche","Résineux",80,NA,NA,"4","1",687202.701940072,6441442.19449169
"Massif_central","M5","M5",1141.761905,"Bois mort au sol","Résineux",20,"Perpandiculaire","Total","3","0",687209.400394251,6441446.62321936
"Massif_central","M5","M5",1141,"Bois mort au sol","Résineux",35,"Axe de pente","Total","3","0",687211.760182789,6441446.06304783
"Massif_central","M5","M5",1141,"Souche","Résineux",60,NA,NA,"4","0",687206.2536291,6441447.18501197
"Massif_central","M5","M5",1126.095238,"Bois mort au sol","Résineux",23,"Axe de pente","Total","3","0",687218.39740498,6441420.72703549
"Massif_central","M5","M5",1121.238095,"Bois mort au sol","Résineux",30,"Axe de pente","Total","4","1",687219.511740524,6441426.83320703
"Massif_central","M5","M5",1115.761905,"Bois mort au sol","Résineux",40,"Axe de pente","Total","4","0",687220.316535661,6441435.49446355
"Massif_central","M5","M5",1152,"Bois mort au sol","Résineux",40,"Axe de pente","Total","3","0",687219.502832215,6441422.50176946
"Massif_central","M5","M5",1165,"Bois mort au sol","Résineux",20,"Axe de pente","Total","2","0",687224.066632153,6441422.15919602
"Massif_central","M5","M5",1154.190476,"Bois mort au sol","Résineux",25,"Perpandiculaire","Total","5","0",687219.040694889,6441427.38949069
"Massif_central","M5","M5",1157.857143,"Souche","Résineux",100,NA,NA,"3","0",687221.01590906,6441431.16156949
"Massif_central","M5","M5",1151,"Souche","Résineux",0,NA,NA,"5","0",687222.201858548,6441433.82464206
"Massif_central","M5","M5",1147.809524,"Souche","Résineux",80,NA,NA,"5","0",687219.134012058,6441434.49732884
"Massif_central","M5","M5",1149,"Souche","Résineux",80,NA,NA,"1","0",687213.24584114,6441441.39534603
"Massif_central","M5","M5",1146.238095,"Bois mort au sol","Résineux",35,"Autre","Total","5","0",687227.147269048,6441427.70601178
"Massif_central","M5","M5",1150.52381,"Bois mort au sol","Résineux",20,"Axe de pente","Total","3","0",687223.149658325,6441435.48863777
"Massif_central","M5","M5",1154,"Bois mort au sol","Résineux",40,"Perpandiculaire","Total","5","0",687221.584836554,6441439.9343741
"Massif_central","M5","M5",1156.904762,"Souche","Résineux",90,NA,NA,"3","0",687220.559024414,6441438.60372798
"Massif_central","M5","M5",1152.285714,"Bois mort au sol","Résineux",25,"Axe de pente","Total","4","1",687218.427558782,6441435.38728561
"Massif_central","M5","M5",1149,"Souche","Résineux",85,NA,NA,"3","0",687211.117115493,6441439.51165617
"Massif_central","M5","M5",1153.809524,"Bois mort au sol","Résineux",55,"Autre","Total","3","0",687212.780282113,6441444.61713007
"Massif_central","M5","M5",1153,"Bois mort au sol","Résineux",25,"Perpandiculaire","Total","4","0",687210.262640308,6441444.95550016
"Massif_central","M5","M5",1150.333333,"Bois mort au sol","Résineux",25,"Axe de pente","Total","3","0",687215.229051759,6441449.05461023
"Massif_central","M5","M5",1149.714286,"Bois mort au sol","Résineux",20,"Autre","Total","3","0",687214.35926408,6441447.05726638
